,Comparison,Slope_x,R_squared_x,P_value_x,Slope_y,R_squared_y,P_value_y
443,GNB4,-0.04689577058619847,0.026747847480183797,0.0892694019207819,0.16486280055699576,0.13105325389900166,2.140841316308627e-07
444,RASGRF1,-0.09832777788130327,0.02655083748356004,0.0904727079443739,,,
445,MAPK10,-0.09764462879542546,0.026370825940437975,0.0915873730278954,-0.8529272537411983,0.8414292334714779,2.899943319679335e-10
446,PAK2,0.027362767441274253,0.02633643826110298,0.09180197590710996,0.3234168977715892,0.6260497744782213,7.082998110443001e-43
447,CD47,-0.12273184342607805,0.02628591042590059,0.0921182822324624,0.35983707366549283,0.3270020364095235,3.070975746428856e-18
448,RBL2,0.0282371315465322,0.02623731493191701,0.09242359370299527,-0.02007089043756612,0.008925740930007245,0.1900844975026403
449,PIK3R1,-0.03125934846456492,0.026113181576011675,0.09320842171016212,0.2539456185136618,0.4893235480047362,7.845484223746627e-30
450,IFNGR1,-0.04976619958915165,0.028491995951756176,0.0948850611718866,0.4748910835707725,0.5846304916254498,1.755616518863769e-38
451,BMPR1B,0.051725826895609096,0.048126044771029136,0.09503552524351104,,,
452,NFATC3,-0.034921589369885465,0.02551334306311636,0.0971029584967267,0.18686111913636028,0.23618595820692914,6.806863264822287e-13
453,GYS1,0.05047773763622604,0.025472190472469236,0.09737648043238377,1.2102222912075105,0.8120425228338571,1.3005894272834703e-71
454,HLA-DQB1,-0.08930012829748121,0.02544319092098521,0.09756972433885668,0.8330118604683573,0.2435411809074415,8.048440521370841e-12
455,HLA-DQB1,-0.08930012829748121,0.02544319092098521,0.09756972433885668,0.8330118604683573,0.2435411809074415,8.048440521370841e-12
456,GSTA4,0.06541859641758233,0.02518630299784849,0.09929966912727244,0.10527731658327234,0.03246464778162588,0.01193700471732903
457,NCOA6,0.031527611542117424,0.02518518262504173,0.09930728589546413,0.040274455119896635,0.02746686043304788,0.020918838118043757
458,RAC1,-0.04970698589231947,0.02518021732729294,0.09934104966173073,0.19796679680414414,0.3543408059328946,5.512460166883956e-20
459,USF2,0.02753208681496745,0.024989603429394183,0.10064660779522827,0.09345822891164544,0.10846714692685888,4.7044485862405625e-06
460,HLA-F,0.05742136150240507,0.024830475895869092,0.10175067164267276,0.9835575162714444,0.5914614405186387,3.553046876233008e-39
461,CPEB4,-0.025126001691372225,0.02473435685539624,0.10242388988548247,-0.3208523600850476,0.44963496093207395,1.0791348304065769e-26
462,TAB1,-0.019613145413432915,0.02472618745675241,0.1024813295602719,-0.0025069471929259324,0.000180123099371203,0.8526540383308397
463,GAP43,-0.09067906985589552,0.024542168310390192,0.1037844380599547,-0.9329430428895388,0.4160277002939688,3.506854109916517e-08
464,LDHD,-0.07025674519904113,0.024520836531623364,0.1039366496986154,-1.14353204999756,0.6139384259659774,1.5250930096026805e-41
465,PLCB4,-0.07174712276705615,0.026987142250639674,0.10419620364922308,0.4292539466850634,0.2739888491602259,4.84919427021119e-15
466,CEBPA,-0.06451276918223338,0.03887063301962169,0.10442573279756144,0.4275506251923212,0.4107319026427529,1.7441198172995988e-09
467,HLA-DRB4,-0.1525384272711925,0.026947655169187425,0.1044533991610014,0.7009658704100332,0.10992662701156944,1.736719189631444e-05
468,IRF3,0.03804870221092282,0.024399130188186013,0.10480970398838696,0.2770771626988303,0.4784787087059108,5.963507530830516e-29
469,SORBS2,-0.07071762542413854,0.024361330169953024,0.10508247086174337,-0.3373967255605941,0.13866355689075202,0.3236827088660473
470,SORBS2,-0.07071762542413854,0.024361330169953024,0.10508247086174337,-0.3373967255605941,0.13866355689075202,0.3236827088660473
471,SORBS2,-0.07071762542413854,0.024361330169953024,0.10508247086174337,-0.3373967255605941,0.13866355689075202,0.3236827088660473
472,SLC39A11,-0.034488859873253605,0.024323149647066444,0.10535876263088303,0.04402407363236044,0.008020172042280197,0.2143109963001652
473,MMP12,-0.11035922458560757,0.04490757543687481,0.10711998678734576,0.5018406024578745,0.08631141969361486,0.09171221026361534
474,VCL,-0.05138897773710415,0.024049322498199896,0.10736347726956852,-0.3583209987391305,0.30201169221354784,1.0570720824656754e-16
475,FOXO4,0.07022267911412447,0.026496865024070712,0.10743865230231282,,,
476,CHST11,0.04740158566800537,0.024025305343538386,0.1075412682119638,0.4675543176250151,0.5336318700391689,5.052647047725196e-05
477,CDK2,0.04950159758224903,0.02392664927450105,0.10827493802907537,-0.4559069335819223,0.6220727274000138,4.676757025647442e-06
478,ATM,0.03394824756421624,0.023862593321276517,0.10875420138050937,0.29146045842105306,0.4399220752304324,5.849012225653577e-26
479,RPS6KA4,-0.030038794057958357,0.02381623525877736,0.10910248382210663,0.300506276666144,0.4373145375372415,9.162184510554767e-26
480,PIK3IP1,-0.07531031287360915,0.023752409852272647,0.10958397603960936,-0.022045529621147298,0.0009166468497789776,0.7303820515555748
481,CDH13,-0.11010480481922844,0.02360447135662226,0.11070889346672257,1.0045185220335786,0.5770130731495511,1.0113275403741194e-37
482,RPS6KA5,-0.06137510280265621,0.02356282892844784,0.11102779584246833,0.14235050525003362,0.12085083788096808,6.81725108440124e-07
483,SFRP1,-0.08030180096545983,0.028824853627198582,0.11169534617356484,-1.4891480173694245,0.6635552756900318,2.7000695869388675e-47
484,PPP1R14A,-0.13623126211143588,0.023341422125793203,0.11274018976544475,-0.32141450941434313,0.11668963212292785,1.0902584778033657e-06
485,G6PC3,0.04187067987980566,0.023334835634115637,0.11279156817317895,0.22784979523649826,0.1823648639811157,1.7874449293529553e-08
486,KRAS,-0.05498747959815292,0.02331486066396236,0.11294754005765745,-0.23651323074051925,0.28974607028590355,0.031476145043921884
487,KRAS,-0.05498747959815292,0.02331486066396236,0.11294754005765745,-0.23651323074051925,0.28974607028590355,0.031476145043921884
488,CACNA1A,-0.08822118678913543,0.0231876987426768,0.11394598126613968,,,
489,ACACB,-0.040376934628723694,0.05219358301391013,0.1143611026404703,-0.16479096116365038,0.07022532986956591,0.0014369967916732034
490,PLCB1,-0.11942596372406583,0.0230758921396667,0.11483179044536752,0.7322150728292063,0.5193094577784632,2.285903977713274e-32
491,RASGRF2,-0.10221901451293634,0.022958248918531262,0.1157719401359564,0.07494006905335544,0.01935255257449245,0.07041327630273847
492,MYL12A,-0.07911365162388594,0.032538125443239516,0.116444304949502,0.12676126390964124,0.036849542211299234,0.007330797998853422
493,RAC2,-0.07705855047390872,0.022861259113643992,0.11655334272863455,0.6996566257533623,0.3494820380224393,1.1398065135338339e-19
494,PDGFC,-0.04799719205745468,0.0316226430416955,0.11690499501041893,0.3108033967472896,0.1008248079481975,0.2142601344697025
495,GPX3,-0.0802914400798791,0.022764973531277013,0.11733475972206893,-1.492578515273329,0.7773033910277765,1.564212041221327e-64
496,PTGR1,-0.03976356551549489,0.022490230847326664,0.1195960530893833,-0.6906440942411687,0.5175635020758282,3.242908110188046e-32
497,ATF6B,0.033962976747734824,0.062376277608443574,0.12012937612710385,,,
498,PPP1R12B,-0.04682053560923465,0.02238217744385281,0.12049839403839407,-0.6247264517548493,0.2585547764193387,0.002136669673997234
499,PPP1R12B,-0.04682053560923465,0.02238217744385281,0.12049839403839407,-0.6247264517548493,0.2585547764193387,0.002136669673997234
500,CYFIP2,-0.08105964197162592,0.022353983526482168,0.1207350598332368,-0.3451736250078359,0.4440009242567324,2.88657430413183e-26
501,APC2,0.03189940011341294,0.0222424445583859,0.12167633545309685,,,
502,CLTB,-0.06395976002580289,0.022197846170094543,0.12205494380878992,0.4931727726743694,0.1577823646455221,0.3298499468757401
503,PPP3CB,-0.09108318318993296,0.022106122109728774,0.12283767310925955,0.23272264559585595,0.4499739362039488,0.00012849680778944536
504,PPP3CB,-0.09108318318993296,0.022106122109728774,0.12283767310925955,0.23272264559585595,0.4499739362039488,0.00012849680778944536
505,CACNA2D3,-0.10968766732981954,0.022057146662268903,0.12325785466858515,,,
506,NTN1,0.060855583614425675,0.02204156106679304,0.12339190009544825,-1.1289103485069296,0.6800837592347039,1.0742130948139937e-40
507,CCND1,-0.0965292292589466,0.04893419356630798,0.12663815450571014,1.2861564285421765,0.7327496042231264,1.2945076342125827e-54
508,ALDH3A1,-0.1026550753085826,0.030023831196956667,0.12673102047994678,0.34587699413954714,0.1845890317530088,0.00035485344712952966
509,SHH,-0.1622511404769094,0.05099054717914302,0.1269641623918156,,,
510,BRAP,0.017234632938540762,0.02160046886357447,0.12725259569377592,0.1916691493613948,0.452443098445505,6.583880912620407e-27
511,MGST3,-0.09354578395770276,0.021549779267913387,0.12770468347480365,-0.4258185049094021,0.3686628673159037,6.2768799691567505e-21
512,PEBP1,-0.058484917197905974,0.021488817772675108,0.12825072185750233,-0.5626737525902906,0.4820912458537832,3.048587113834146e-29
513,RAB5C,-0.021501235630751115,0.021389057760567442,0.1291498254758243,-0.2359090709257485,0.3784022141630651,1.3933227182270333e-21
514,PPP2R1B,-0.031744662041687015,0.0213739859716893,0.12928626396616558,-0.1376458560520662,0.12684353003014867,3.4568606574955374e-07
515,CDH8,-0.09699938869294608,0.026217597197003246,0.1295283246755866,,,
516,PNCK,-0.0932058287326779,0.025886569767374284,0.12979334476219567,1.3949355790002829,0.634149723727272,2.728816731303501e-29
517,LRRK2,-0.034951949013959045,0.0234364932689828,0.13032747517382468,0.866893349214858,0.7064873901733606,5.326181047588063e-53
518,GCLC,-0.04110409808602216,0.021210548994931258,0.1307760144527503,0.09814851537032024,0.03815046019568247,0.006347485329913951
519,CSF1,-0.051854925088842915,0.02119426756901941,0.1309254534598867,-0.028522106545824488,0.002571099356329756,0.5823217267833231
520,AIP,-0.028544276024493127,0.021162649374057454,0.13121619829933878,0.026263960258251562,0.012292489869289096,0.12379689939183773
521,RTN4R,-0.07694118880036686,0.0210908004986229,0.1318795312475104,,,
522,PPP2R5A,0.041798415101888114,0.0210532870501196,0.13222733518425014,0.077525494358005,0.07034376453612369,0.0001859134996201255
523,CD44,0.09860331165031727,0.02101377873259631,0.13259472763317426,0.522322493871031,0.31226162260680873,2.5136124624680314e-17
524,MBP,-0.21668249297349576,0.02090043614167095,0.13365497358329534,-0.1629878984812361,0.13808180775150586,9.580555420868578e-08
525,TSC2,-0.033626314544311024,0.02072653933083721,0.13529989456535413,-0.14746141206177238,0.2885726302562319,6.741794014636589e-16
526,FGF12,-0.12490745990414664,0.020713754823941003,0.13542170454847527,,,
527,IL1B,-0.15072821136621056,0.07742670420472453,0.13651408667156933,,,
528,RHOA,-0.033467916964601524,0.020438333627758768,0.13807555517529702,0.05982014895342218,0.043947467766207934,0.003349494850460029
529,PPP1R14C,-0.07310520028605143,0.020435653615092357,0.13810165967151536,0.17894387951035476,0.020437190475689215,0.046751777123023766
530,ALDOB,-0.05210030966680233,0.02036354395466656,0.13880609427959048,-1.932592099376792,0.7278325533822919,3.7337757313035317e-56
531,CALML3,-0.029892101494904774,0.02244599687931399,0.13883998002064754,-0.4927739620006687,0.23110367708216936,1.3000850429643769e-12
532,BCAR1,-0.026161241642297942,0.020350592340343403,0.13893303868491486,0.929862573026064,0.5947969840171635,0.02503115125626726
533,BCAR1,-0.026161241642297942,0.020350592340343403,0.13893303868491486,0.929862573026064,0.5947969840171635,0.02503115125626726
534,RGL1,-0.029807550464365524,0.022295974312024656,0.14018200936816302,0.3250394823929373,0.4415872548650533,4.842770292616039e-24
535,MST1,-0.06497430008837701,0.020156769190889004,0.1408482293443058,-0.20734554308532369,0.06876287693988857,0.0002210670005694921
536,PRKCE,-0.09626257319963186,0.020063534712564304,0.14177990199024634,-0.2644195906575255,0.30590345554618703,6.141861794711074e-17
537,ANGPT2,0.059090541781472335,0.01994245431379374,0.14300005657491374,1.269108585257462,0.6442313034393874,5.83549500162955e-45
538,TAB2,-0.03096691574242373,0.019777705022904258,0.14467904638752324,-0.1544346577993423,0.14136109512214498,6.571963262389497e-08
539,TPI1,-0.03022913514555896,0.01977534892735337,0.1447032161734624,0.7638717158101223,0.7836868982196391,9.54966426313082e-66
540,GSTM5,-0.11121667047648703,0.01965711363413756,0.14592190954216075,-0.5974590039624298,0.4061578445486175,1.1526204943943925e-17
541,GIT1,-0.04009578115778581,0.0194565045233427,0.1480158880098976,0.12327901129349635,0.2338809144427957,9.133136761060075e-13
542,CDKN1A,-0.06062735673261714,0.021417650978307383,0.14833352648472078,1.311705144637572,0.392479651277827,1.426833760376269e-10
543,TSC22D3,0.040557356427047185,0.019369014116241947,0.14893959154165146,0.1613822240163131,0.09286563236670717,0.044289941168687286
544,TSC22D3,0.040557356427047185,0.019369014116241947,0.14893959154165146,0.1613822240163131,0.09286563236670717,0.044289941168687286
545,WASF1,-0.10281897174159103,0.019361355856297738,0.14902075119910935,-0.3993013462142634,0.42746518043157705,4.657922982585132e-24
546,STAT5A,-0.04106806795375432,0.019126853894650086,0.1515299851036683,0.34088179053522155,0.4157881783434277,3.45103652048918e-24
547,DCAF1,0.022778815122939014,0.0191185849423664,0.15161932252004728,-0.2389804539526049,0.5568820960999804,8.931642050962423e-36
548,NOS3,-0.04554814302008425,0.023195837968854903,0.15184653898191194,0.2553602312830591,0.21401411397356568,1.1128846212290431e-11
549,SOD1,-0.0435592596867662,0.01907908751365986,0.15204686420545674,-0.3262115189946148,0.4054464829951465,1.8830637136455784e-23
550,HSPA8,-0.025094779568176438,0.01902746053830098,0.15260773672816033,-0.03849870474137397,0.048991062531090285,0.001925188743428379
551,ICAM3,-0.05365745063221943,0.018937384846478653,0.15359186474951902,0.7780981550064433,0.47645935119803,8.660116852769954e-29
552,EGR1,-0.0739895134622884,0.036928147958285466,0.1559355776826892,0.1948416458733222,0.08633267518812612,0.091670388705185
553,NTRK2,-0.06506006381216857,0.018626110440778408,0.15704784521316725,,,
554,SREBF1,-0.031533229304606836,0.018576127712519087,0.15761087303568608,0.051338569542304785,0.010841200520910112,0.35494389880403565
555,PRKAR2A,-0.023188719507281283,0.01854643050742199,0.15794646874600982,-0.3560880063306434,0.6200528187823424,3.277767784934418e-42
556,FGFR2,0.060169492165137665,0.018475210433545133,0.15875457257628264,,,
557,FGD1,-0.021970089935626814,0.01837914388840516,0.15985196999947715,,,
558,MAFF,0.06100167687074886,0.01852637979840071,0.16014019151157588,0.4938207777391466,0.4967358144480094,3.909677195780556e-16
559,HMOX1,-0.06660903772402713,0.018330697100831208,0.16040862647770848,0.5375971140725779,0.4318330106099281,2.338106029233777e-25
560,HSPA2,-0.08560016133078874,0.018176569888468483,0.16219412190532942,-1.0546472292685027,0.489554653158874,7.510127972183541e-30
561,FAS,-0.07082285130425563,0.018158284798695426,0.16240742790739499,0.6509722250027773,0.4982551945998496,1.4293180628053801e-30
562,ARHGEF6,0.031639375878699916,0.01809066939063471,0.16319895106565005,0.3619624520202618,0.34378468607657325,2.6537345743952877e-19
563,LTB4R,-0.09332577499089434,0.06820296119591811,0.16332846933423706,,,
564,CUL1,-0.0200890641063966,0.017971975248466433,0.1645989595337253,0.18429035984494688,0.5063086444778329,2.999784777444636e-31
565,EIF4EBP1,-0.03704271440955015,0.01796387770570812,0.1646949635349038,0.7194304836841612,0.7476141712853981,2.6325062654570334e-59
566,PIK3CA,-0.029720061208905826,0.017899878235162855,0.16545596605684007,-0.03503745670112367,0.02977204543866705,0.016135955701801513
567,MYL9,-0.06516309580986933,0.017896367316396232,0.16549782832116844,-0.17120476340311316,0.03825834535423357,0.006272190107030472
568,LAMC1,0.0606870901835546,0.017895035887197867,0.1655137066794151,0.4225728329176696,0.3496766626934789,1.1072306872306036e-19
569,CHTF18,0.04040062722486434,0.02476592396883159,0.166020378423041,0.35633056831678145,0.1788835485293441,0.00040321365985200727
570,AHCTF1,0.023388457851391552,0.01781087133497145,0.16652093869158474,0.058283050976610976,0.09428239093506274,1.3318868253923625e-05
571,CRABP2,-0.06546693653650472,0.017691966425124,0.16795575611885508,-0.8334725578503095,0.3911003602303629,1.8043815266412782e-21
572,LAMA4,0.06480730624862129,0.01755297844968838,0.16965068297906055,0.4602205064980726,0.11101670708913716,0.1116074165128614
573,LAMA4,0.06480730624862129,0.01755297844968838,0.16965068297906055,0.4602205064980726,0.11101670708913716,0.1116074165128614
574,CASP7,-0.05205102955265475,0.017462757396649466,0.17076128000939386,0.2295975010377633,0.28034190251137603,2.0626558624420647e-15
575,MAP2K4,-0.07091209374081278,0.01739478650857918,0.17160343060316186,-0.10912941120839237,0.17314202253417546,1.5987622124273029e-09
576,SMAD2,0.02596083783418929,0.017086305194463382,0.17548524456714235,-0.21937561356225785,0.3646108452724408,1.1663035601313611e-20
577,IFNAR1,-0.024285992008325732,0.02321963452615964,0.17721762544218742,,,
578,GNAI2,-0.027337502951914432,0.016946536258854148,0.17727686346823046,0.3697902343172191,0.6000971514216289,4.5369666956605155e-40
579,GNB1,-0.07665584698291124,0.016893358281859592,0.17796398953775353,-0.2717895749238661,0.3139748934451873,1.973128137298212e-17
580,ARL5B,-0.04394973521923287,0.038238364726877534,0.17813203577477582,0.3785689586683759,0.4752035217499389,4.226990609696889e-15
581,TAOK2,-0.023854104587226182,0.016861760996380364,0.17837370452617166,0.002656932556559739,7.016193293895723e-05,0.938987098399833
582,TAOK2,-0.023854104587226182,0.016861760996380364,0.17837370452617166,0.002656932556559739,7.016193293895723e-05,0.938987098399833
583,RAC3,-0.05016713240708942,0.016731168450754525,0.18007852842803732,-0.34630586732752583,0.30843213056754704,7.57206322014765e-09
584,CD36,-0.05978350652891527,0.016615056536546248,0.18160996260759774,1.0188200726749443,0.4232067280180757,1.003195764725403e-24
585,C1QBP,-0.04102758954764656,0.016571230711585973,0.18219186213500346,-0.5896817699166178,0.5101041309809542,1.4247310720036755e-31
586,PDK1,-0.046848628710764534,0.016254141970504652,0.18646623635263715,1.224539955475214,0.8029746706512663,1.2048789556853386e-69
587,KIT,-0.05668409751037624,0.01621971914334961,0.18693714218023985,-0.24851389708837046,0.060688290742945225,0.005424155572987638
588,PPP2R3B,0.030163782269648613,0.01620463719093944,0.187143894264572,,,
589,RAB5B,-0.035106361900008584,0.01618867853050796,0.18736295091742428,0.06149555195841205,0.053701863489483324,0.0011490637677002095
590,GJA1,0.0629438725178617,0.016088386363729706,0.18874637830810154,0.7950323464120693,0.5467738860019631,2.7120443952824563e-29
591,RAB11B,0.020106594178229714,0.016068927872250234,0.18901614704660225,-0.25457858656845594,0.4102572513039644,8.583120535544155e-24
592,CACNA1E,-0.08851459145268689,0.01603071297612541,0.1895472434194088,,,
593,LAMB2,0.043269940922433615,0.016003984929522503,0.18991972083813435,0.6128748361259001,0.4863752463593978,1.367464193712353e-29
594,SPP1,-0.07684178708028443,0.015941031117226317,0.1908003702948188,0.06912795502583645,0.0028847033848775306,0.522590238891097
595,SPP1,-0.07684178708028443,0.015941031117226317,0.1908003702948188,0.06912795502583645,0.0028847033848775306,0.522590238891097
596,FOLR1,-0.061124250814007276,0.017555008210503358,0.19109695625953524,-0.5098198849704838,0.2672730310442699,1.1878428664707044e-14
597,MGST2,-0.033025436382064795,0.015888772274281298,0.19153498553602413,-0.06439298889147314,0.01836842088790385,0.05953518407441617
598,MERTK,-0.030986354845751907,0.015852462875746192,0.19204731583256876,0.12052333532773105,0.061502293201811664,0.0038628786236768273
599,SLC5A3,-0.04644749077706491,0.015850259549836578,0.19207845588003666,-0.08231750308979448,0.00805402328189555,0.2459026657925356
600,NCAN,0.08769964687638211,0.015790886294994366,0.1929197879242528,,,
601,MAP2K5,-0.025851589172783598,0.015651518076055044,0.1949114387862255,0.04761985723784986,0.01351902538784405,0.11401418590356632
602,PPP2R2C,-0.08153121819545865,0.015651298924966552,0.1949145892370268,,,
603,ABI2,0.038145574529857285,0.015526440003855162,0.19671914047992708,-0.12740259205960372,0.14880966799509646,2.7796255597068507e-08
604,CALML4,-0.14993740980245165,0.19786662745919448,0.1977048383273053,-0.9410936103786364,0.5144663462492565,6.011930428663947e-32
605,KDM5C,-0.025749830388597336,0.015450019560727925,0.19783316519674626,0.07446711200238677,0.026254196029920136,0.10726572489478996
606,GRIN2A,-0.07814542386645187,0.015410363063228131,0.1984141412421152,,,
607,BIRC2,-0.01460369168994129,0.015364062647215591,0.19909495731801727,0.10678844594902033,0.2037432182461535,3.96217187763469e-11
608,S100A6,0.09095261847883444,0.015243537426114971,0.20087995148246432,-0.2020067834486118,0.08294504815913244,4.659239472422447e-05
609,LDHC,-0.050210495927238134,0.03443782903272246,0.2017406849286701,0.4587867958068879,0.42887190566325534,7.180496087750344e-19
610,HSP90B1,-0.042004192239188984,0.015115338855911232,0.2027990337138164,0.3065555624485847,0.34455903511287056,2.3667697817677297e-19
611,MAPKAPK5,-0.03532726328109808,0.016636604811433225,0.20323542696906494,0.4112499404448325,0.2542675054835856,0.010161038607238508
612,COL5A1,-0.0711466918295187,0.015019497310456303,0.20424768790606648,1.0133076214961865,0.5569718134259894,1.1998084973763275e-05
613,COL5A1,-0.0711466918295187,0.015019497310456303,0.20424768790606648,1.0133076214961865,0.5569718134259894,1.1998084973763275e-05
614,JUNB,-0.042887491820101736,0.014979277707778637,0.20485919970081304,0.4949109772431201,0.2635478840731719,6.753175192099489e-14
615,IL10RB,-0.03147293369664591,0.020756297356861585,0.20524971655295865,0.33668681457409955,0.3834931390619341,9.428961261760148e-05
616,SHC2,-0.035797397181586074,0.014919971082409306,0.2057648157327432,,,
617,PMP2,-0.08117100838579706,0.014834264089452506,0.20708183396093202,,,
618,RHEB,0.0324896256981886,0.014710203655266863,0.2090056961436044,0.04411892258337788,0.01569499414630247,0.08176581788916623
619,SPRY2,-0.047327707866347365,0.014709779467618115,0.20901230997628947,,,
620,INSR,-0.025037151515709982,0.014602416902080697,0.2106941871154492,0.3039176920617767,0.29650665517532404,0.0059391805212647255
621,CALM2,-0.04571168090288174,0.01451787094117616,0.2120297983346021,,,
622,MAPK7,0.026092136129949244,0.014479783742633987,0.2126347215465828,0.17087214226934466,0.2441315864629839,2.455104300251881e-13
623,MMP7,-0.11791403175871025,0.03276501460314018,0.21324946647913529,-0.6047107137301883,0.16001943094300122,7.523705911294709e-09
624,GNG5,0.043335182914563945,0.014434939353530712,0.21334956456694146,0.3507564183285367,0.32773919282960123,2.7612781387758624e-18
625,PPM1B,0.018178104506963538,0.014325274144473975,0.21510961031071352,-0.3208885623454923,0.6244295649943875,3.498388724683216e-17
626,PPM1B,0.018178104506963538,0.014325274144473975,0.21510961031071352,-0.3208885623454923,0.6244295649943875,3.498388724683216e-17
627,SCP2,0.03254620856155587,0.014155028078507353,0.21787589240379185,-0.14912511624134303,0.09200566646298512,1.7138309161389334e-05
628,SLC27A1,0.030267766051475006,0.014143617043206285,0.218062801019288,0.19628979969445826,0.23506033467954196,7.85847944661941e-13
629,CACNA2D2,-0.08283956136394928,0.014138074560401937,0.21815365308052104,-0.2027568942247009,0.13911814830246613,0.15477090742384986
630,CHTF8,0.06264201270127982,0.05324191078014223,0.21991220950107002,-0.019387015934209068,0.0020165854136876818,0.8071958276193201
631,EFNA1,-0.03966878397326035,0.01400571797914218,0.2203365599279995,0.3203724297173117,0.17304456377923516,1.6173851061579029e-09
632,PCK1,-0.05568618604062432,0.040313168876447536,0.22034498263117325,-1.5828020589417586,0.6672932012654141,9.212495827068003e-48
633,PLXNA2,-0.05162333696665107,0.013985322390947168,0.22067522521152053,0.07626266489181535,0.0374803091562972,0.2252015670645353
634,TNC,0.06420803655847494,0.013945561715217308,0.2213372147398467,0.23374256133072255,0.03133773670148048,0.0135389882327653
635,STAT3,0.02751863644599921,0.013934534008492526,0.22152123460092846,-0.1311918946220546,0.20943283673607496,0.21547344137303276
636,STAT3,0.02751863644599921,0.013934534008492526,0.22152123460092846,-0.1311918946220546,0.20943283673607496,0.21547344137303276
637,DOCK1,-0.020674200324030948,0.013934126293553454,0.2215280416265589,0.061630487798599524,0.01709769818031117,0.19021308246392246
638,DOCK1,-0.020674200324030948,0.013934126293553454,0.2215280416265589,0.061630487798599524,0.01709769818031117,0.19021308246392246
639,LAMC3,-0.04482818334942844,0.0139329947240027,0.22154693509985954,-0.7827187473959569,0.3897071172543795,2.3582705983502667e-22
640,RAPGEF2,-0.05034581610370787,0.013916506634364044,0.22182244803176784,0.4806225335123508,0.6171596315267172,6.805326674279727e-42
641,CDKN2B,0.09822323024367306,0.052797170961364576,0.22190258968867996,,,
642,FGF13,-0.1241153690317106,0.08118091025543255,0.2233748274781697,,,
643,GNB3,-0.10510225881608032,0.05228616429829163,0.22421503677767388,-0.3290648045294945,0.17227655782253096,1.7718621448780869e-09
644,GNAQ,-0.04981177200512022,0.01375486564901942,0.22454502854291455,-0.1004385121045587,0.080722823116304,5.950170623621161e-05
645,FGF1,0.03987515174100454,0.013725785425318136,0.22503903049499036,-1.4484179941808972,0.734552441115208,3.3718318220927377e-57
646,KEAP1,0.023527597157921968,0.013600786011804368,0.2271772074252664,0.046768033770530015,0.01596354772808297,0.07917753473284214
647,CDH20,0.06248110323160964,0.01356971017144233,0.22771251497577086,,,
648,TSC1,-0.028287604022613995,0.013559534716318532,0.2278881215783148,-0.2980096242312064,0.33848003886636097,5.320349936286731e-05
649,TSC1,-0.028287604022613995,0.013559534716318532,0.2278881215783148,-0.2980096242312064,0.33848003886636097,5.320349936286731e-05
650,BCL2L11,0.06936930117711185,0.07935979068768466,0.22886868488022946,-0.040372955447182265,0.0071536665140047185,0.34638336227388555
651,CTNNA3,-0.061573426894628185,0.013437884955021342,0.2300000651830852,,,
652,SYNGAP1,-0.09490250242059438,0.013397696742058172,0.23070288330164304,,,
653,NOTCH3,0.034898688310605615,0.01338537897511409,0.2309188107950971,0.034094369954611334,0.0016723735104663595,0.5712900093705293
654,DAB2IP,-0.0309110822171254,0.01336486258238052,0.23127899343998856,0.6505399697165577,0.4925740580075921,0.05233276613726957
655,DAB2IP,-0.0309110822171254,0.01336486258238052,0.23127899343998856,0.6505399697165577,0.4925740580075921,0.05233276613726957
656,KTN1,0.022423610223813104,0.013242175809771377,0.2334469104060439,-0.4587660616277061,0.6433300078562646,7.445013765012834e-45
657,PFN1,-0.03583652196511256,0.01316299139739386,0.2348590217950831,0.4465880134594715,0.6979252732267098,8.469103278681949e-52
658,SSH3,0.02756701204972443,0.013146042420274628,0.23516260248137655,0.2334846153123798,0.29458135123715434,2.956793183266978e-16
659,SRF,-0.029229234900136732,0.013131386771266252,0.23542548505512714,0.7768477735511171,0.3220184589586265,1.4682637019055403e-16
660,FAM91A1,-0.01421400787910108,0.013112634977904174,0.23576235459359765,0.12037582090024787,0.1440156854369539,4.8396473641186525e-08
661,BDNF,0.0815246578592494,0.013049095736846024,0.2369081161722898,,,
662,SGK2,-0.05839056554012523,0.029583158902917364,0.23731162018925545,-0.6240712470547145,0.4504662737758596,9.325256001276056e-27
663,RPS6KB2,-0.028524945202426582,0.013016567937947122,0.23749725116724374,0.4542154702602455,0.5822788431076211,1.0145457113645986e-36
664,COL9A3,0.07690319926377681,0.02426392951296158,0.23876050432296406,,,
665,PPP2R5D,-0.03259577470223134,0.012909675648417395,0.23944567575103884,0.26811557820040705,0.491251697510627,5.4458890752945634e-30
666,GNG11,-0.04583565797862652,0.014203402668790834,0.2400189996667072,0.3602046763706074,0.21918022344521085,5.841960497410808e-12
667,MAP3K5,-0.028203669217398086,0.012850340754222485,0.24053551474500506,0.24902809707551765,0.4015148592943944,3.5622231776391747e-23
668,LAMTOR3,-0.016937993506683204,0.012818064775959785,0.241130851481506,-0.0589509108123486,0.04175755495973304,0.00426257281210923
669,GSTM3,0.054960964104001926,0.012798208506324236,0.241497985227961,-1.2133736923870166,0.5417525168039136,2.272785127305265e-34
670,LRP6,0.028592465741759686,0.02010972842805464,0.2451065706343937,0.0552456918030098,0.00833342623326837,0.6713982572534059
671,MAPK8IP1,0.029496931474508593,0.012473604163820214,0.2475964492503686,,,
