,Comparison,Slope,R_squared,P_value
67,PLA2G2A,-0.7190418444744116,0.09747918619484579,3.375860998232052e-06
76,CDKN1B,-0.23283492413330226,0.09712073059987959,3.5262587708876013e-06
14,JAK3,-0.19378070540311543,0.10068046275168187,3.5582683467291116e-06
60,RASA1,0.10884838598089822,0.09676193055207251,3.683471268221894e-06
1,SQSTM1,0.33289357050182794,0.09586249744766419,4.108875336140989e-06
99,ABCC3,0.4417771437398864,0.09585441205422551,4.112912990669549e-06
6,FGD1,-0.38598317630741147,0.10783775344298054,4.466569004705688e-06
85,PRKCI,0.14746734083258095,0.09491406422950821,4.6104470698745195e-06
63,PLCB2,-0.18293564811224516,0.09431298332319042,4.9593793620656796e-06
34,VASP,-0.13349534858419912,0.09429602326644432,4.969596721265696e-06
3,TOP1,0.2815580621906008,0.09397561002723515,5.166607238022473e-06
74,COL11A1,0.42100261558981594,0.09381277567918489,5.2696854368308426e-06
84,GRB2,-0.13156095503643303,0.09253786077453022,6.1506965362396785e-06
52,SHOC2,-0.1096284271903308,0.09235533407387861,6.288281247196344e-06
50,GCC1,0.1282477689347693,0.08917648674900756,9.240129030923378e-06
38,MAP3K8,-0.20861958073915648,0.09451382689704312,1.1698875156163669e-05
21,CYCS,0.25859766195955314,0.08601496561855514,1.3539117008477513e-05
20,SMAD3,-0.20640269311095957,0.08499152658282094,1.5319102049319218e-05
22,RXRB,0.09792864798953682,0.0840166709600045,1.723062411158999e-05
35,LAMA2,-0.21825433318314755,0.08387965137189307,1.7517678361379366e-05
69,PKN3,-0.373363407720364,0.09055927872514453,1.820414971489072e-05
70,FGR,-0.30210937270887334,0.082945434951573,1.960586205396779e-05
23,RASGRP4,-0.25358101020978885,0.0894205368088439,2.067191462104819e-05
77,NCOA3,0.10032262144272291,0.0820991641486746,2.171050199968026e-05
96,VGLL4,0.19678761505205764,0.08187262741550223,2.2311089873796485e-05
94,ATAD2,0.21395123471390834,0.08165508921707329,2.290338316998664e-05
10,TNXB,-0.4694781568201518,0.08160537103826639,2.3040934290830285e-05
41,ITGB5,0.17170665234915156,0.08110965088516144,2.4458197192297354e-05
24,CD48,-0.2428240158782933,0.08051238638282972,2.6281518487560935e-05
71,FLNC,-0.36616347084126216,0.07985130307882689,2.8457848496773082e-05
91,CALML3,-0.2583305251041271,0.07981494839346989,2.858260553164384e-05
89,C5,-0.3502619995564161,0.09093948937729737,2.879131420892241e-05
88,C5,-0.3502619995564161,0.09093948937729737,2.879131420892241e-05
33,GSR,-0.18467260231605215,0.07898172290878923,3.1596109830885116e-05
16,GNG2,-0.2646866465531933,0.0788114053623913,3.22499967127809e-05
39,SLIT3,-0.28350742863208367,0.07860871594520914,3.3045752221074966e-05
25,PPP2R2D,-0.16399192072792287,0.07679345393890431,4.110337826613386e-05
48,FGD4,-0.18185045889806972,0.07572367224972694,4.673979233945624e-05
